id,text,label
6259,"[CLS] This ""Miller's dozen"" as I'm calling our <e1>troubling</e1> of 11 <e2>goldfish</e2> was thought to have dwindled to only 5 or 6 by as soon as the first morning after their purchase [SEP]",6
6260,"[CLS] The farm takes on the <e1>raffle</e1> of <e2>turkeys</e2> in July, when they're just one day old, until they're slaughtered in December [SEP]",6
6261,"[CLS] In the <e1>poem</e1>, the <e2>author</e2> develops the metaphysical issues raised in A Riddle and Canto [SEP]",16
6262,[CLS] I get severe headaches and <e1>dizziness</e1> from colas and <e2>drinks</e2> with nutrasweet (aspartame) and splenda (sucralose) [SEP],7
6263,[CLS] The armed <e1>men</e1> tore down the rear wall using a <e2>sledgehammer</e2> and used a bolt cutter to destroy the detention locks [SEP],3
6264,[CLS] They have thrown <e1>mankind</e1> into deeper <e2>bondage</e2> than ever [SEP],0
6265,[CLS] The longest <e1>hairs</e1> that make the tip of the <e2>brush</e2> all have the same length and stay evenly together [SEP],2
6266,[CLS] Voters passed on <e1>messages</e1> to <e2>members</e2> of the Congress by email [SEP],9
6267,"[CLS] Hermione just shook her head and drank her <e1>mango</e1> <e2>nectar</e2>, laughing a little [SEP]",18
6268,"[CLS] The plot evokes old-school space opera with its whirlwind pace, immense scope and twist ending, but cutting-edge extrapolation breathes vivid life into this <e1>universe</e1> of <e2>scoundrels</e2>, heroes and romantics [SEP]",6
6269,"[CLS] Before attacking the Walthers <e1>kit</e1> with a razor <e2>saw</e2>, however, let's take care of some other important layout details [SEP]",0
6270,[CLS] A <e1>copy</e1> was sent to your <e2>e-mail address</e2> [SEP],9
6271,[CLS] They were sailing the <e1>ship</e1> away from the <e2>harbour</e2> laughing and cheering [SEP],17
6272,[CLS] AT LEAST 140000 <e1>homeowners</e1> have fallen into negative <e2>equity</e2> [SEP],0
6273,[CLS] The whole thing was cleaned up by the <e1>mechanic</e1> with a high pressure <e2>hose</e2> [SEP],3
6274,[CLS] All <e1>parties</e1> were taken into <e2>confidence</e2> over Swat offensive [SEP],0
6275,[CLS] Approximately $2 <e1>trillions</e1> are invested into SRI Socially responsible investing <e2>ventures</e2> in the present day [SEP],9
6276,[CLS] <e1>Fish</e1> <e2>eggs</e2> are collected by opening the outlet of the spawning pond leading to the egg-collection chamber [SEP],15
6277,"[CLS] Canned vocally, Caruso is worth a <e1>wilderness</e1> of Wagner <e2>monkeys</e2> [SEP]",6
6278,"[CLS] The CCCB is an institution that organizes contemporary cultural <e1>events</e1> and exhibitions with regard to <e2>music</e2>, dance, debates and readings [SEP]",0
6279,"[CLS] Without doubt, this is one of the best <e1>books</e1> for <e2>artists</e2> available [SEP]",4
6280,[CLS] The <e1>government</e1> was criticised in a radio <e2>debate</e2> [SEP],14
6281,"[CLS] In her emotional acceptance speech, Berry shook off the happy heaves and dedicated her prize to a <e1>sorority</e1> of splendid <e2>sisters</e2>: Dorothy Dandridge, Lena Horne, Diahann Carroll, Jada Pinkett, Angela Bassett, Viveca Fox and ""every nameless, faceless woman of color that now has a chance because this door tonight has been opened. [SEP]",6
6282,[CLS] We are being cautious as the <e1>flies</e1> emerged from the <e2>perforation</e2> after a period of three days last week [SEP],17
6283,[CLS] He made <e1>allegations</e1> of <e2>corruption</e2> against the administration [SEP],13
6284,"[CLS] Since then, numerous independent feature <e1>directors</e1> have journeyed into <e2>series television</e2> [SEP]",0
6285,[CLS] For a few more years the <e1>surplus</e1> is generated by the <e2>excess</e2> of Social Security tax revenue over benefits paid to today's elderly and disabled [SEP],7
6286,[CLS] The entire running <e1>gear</e1> of the engine was enclosed in a copper <e2>case</e2> [SEP],11
6287,"[CLS] The <e1>decline</e1> in populations has been caused by the <e2>influx</e2> of industrial and resident waste water, sludge sedimentation, and land reclamation [SEP]",7
6288,"[CLS] This <e1>rose</e1> <e2>bud</e2> waiting to open up for the world to see, was in the garden at the Swan Inn [SEP]",1
6289,[CLS] The <e1>guide</e1> depicts the <e2>chronological order</e2> of electronic music genres' appearance [SEP],13
6290,[CLS] A <e1>lamp</e1> emiting a strong white <e2>light</e2> is placed on an mobile block makes it possible to the scanner to sweep all the document [SEP],8
6291,"[CLS] <e1>Oil</e1> produced from such <e2>reservoirs</e2>, especially Nigeria and Middle East, could have poor economical balance [SEP]",17
6292,[CLS] The following <e1>figures</e1> summarise the <e2>results</e2> for the last financial year [SEP],1
6293,"[CLS] Thinking to better his chances in his chosen calling the <e1>father</e1> left his native <e2>land</e2> in 1817 and came to America, landing at St. John's, Newfoundland [SEP]",17
6294,"[CLS] Relena's head was bowed, though the <e1>heat</e1> was radiating from the young <e2>princess</e2> in waves [SEP]",7
6295,[CLS] It presents some <e1>questions</e1> connected to these <e2>cases</e2> [SEP],13
6296,"[CLS] In many patients, the <e1>disease</e1> caused by the H5N1 <e2>virus</e2> follows an unusually aggressive clinical course, with rapid deterioration and high fatality [SEP]",7
6297,"[CLS] After ""Lost!,"" the <e1>bandmembers</e1> descended from the <e2>stage</e2>, winding their way through the crowd on the floor [SEP]",17
6298,[CLS] The first public <e1>allegations</e1> of <e2>prisoner suffocation</e2> in the containers appeared in a December 2001 New York Times article [SEP],13
6299,[CLS] This week we take a look at instructions for all <e1>grain</e1> <e2>beer</e2> brewing using a single step infusion mash setup [SEP],18
6300,"[CLS] <e1>Television</e1> <e2>screen</e2> size is measured diagonally, so that's what the 19"", 22"", 24"", 32"" measurements on televisions are referencing [SEP]",1
6301,[CLS] The <e1>statue</e1> is an armless depiction of a young <e2>boy</e2> and was first acknowledged as an early work of Michelangelo in 1997 [SEP],13
6302,[CLS] Anybody who has a <e1>peep</e1> of <e2>chickens</e2> has an opportunity for some interesting observations and great omelet material [SEP],6
6303,"[CLS] The <e1>automaton</e1> starts in the initial <e2>state</e2>, reads input character by character and changes state according to the progra [SEP]",0
6304,"[CLS] Lidenbrock translates the note, which is revealed to be a medieval <e1>note</e1> written by the Icelandic <e2>alchemist</e2> Arne Saknussemm [SEP]",16
6305,[CLS] The <e1>map</e1> was locked in a <e2>safe</e2> in her office [SEP],11
6306,[CLS] It was probable that the Mn <e1>atom</e1> went away from an interstitial <e2>site</e2> neighboring on the substitutional Pt atom after the dissociation of the Pt.Mn complex [SEP],17
6307,[CLS] Agriculture has again become a <e1>producer</e1> of renewable domestic <e2>energy</e2> to offset supply disruption and stabilize fuel prices [SEP],8
6308,"[CLS] Tiger Woods' <e1>mother-in-law</e1> was released from the <e2>hospital</e2> Tuesday, 11 hours after a pre-dawn emergency call was made from his Florida mansion because she was suffering from stomach pains [SEP]",17
6309,[CLS] The <e1>lawnmower</e1> cuts a <e2>swath</e2> of grass as it moves across the lawn [SEP],0
6310,[CLS] The centre and right images show progressive <e1>shrinkage</e1> after two and four <e2>years</e2> [SEP],0
6311,"[CLS] Although Harry noticed it during exercise, the change that was identified was the difference in muscular <e1>discomfort</e1> from the <e2>beginning</e2> of his training program (riding five miles per day) to his current status two months later [SEP]",0
6312,"[CLS] During this procedure, the <e1>surgeon</e1> makes a small <e2>hole</e2> (""fenestration"") in the baffle to help relieve the symptoms of the original heart disease [SEP]",15
6313,[CLS] Tim Boyle (1846) checks a <e1>flask</e1> that contains the dried cathode precursor <e2>powder</e2> [SEP],12
6314,[CLS] A <e1>moat</e1> keeps the <e2>enemy</e2> at bay [SEP],0
6315,[CLS] His lung function remained stable after complete <e1>removal</e1> from <e2>exposure</e2> to metalworking fluids [SEP],0
6316,"[CLS] Losing land to new white settlers, non-payment, past broken treaties, plus food shortages and <e1>famine</e1> following crop <e2>failure</e2> led to great discontent among the Dakota people [SEP]",7
6317,[CLS] The <e1>patient</e1> is kept in the <e2>hospital</e2> one night for observation [SEP],0
6318,"[CLS] Some people voluntarily get involved with politicisation, while others become victims of <e1>circumstances</e1> created by the <e2>politicisation</e2> [SEP]",7
6319,"[CLS] They're bringing in applications such as catalog management and order <e1>fulfillment</e1> from <e2>vendors</e2>, then laboriously developing and integrating those applications themselves [SEP]",0
6320,"[CLS] Polar bears and hippos have joined the ranks of species threatened with <e1>extinction</e1> from <e2>climate change</e2>, unregulated hunting and other dangers created by humans [SEP]",7
6321,[CLS] The <e1>bulbs</e1> in my <e2>house</e2> use 190 watts [SEP],2
6322,[CLS] So I was looking at the <e1>ceiling</e1> in my <e2>kitchen</e2> yelling at God [SEP],2
6323,"[CLS] The <e1>implant</e1> contains <e2>nanoparticles</e2> which are designed to test for different substances, including metabolites such as glucose and oxygen that are associated with tumor growth [SEP]",1
6324,"[CLS] Most of the <e1>excitement</e1> came from the <e2>anticipation</e2> of winning a nice prize, all for the sum of one dollar [SEP]",7
6325,"[CLS] The contents of the <e1>envelope</e1> were a <e2>sheet</e2> of foreign note-paper, and a folded enclosure [SEP]",12
6326,"[CLS] Their retreat was disorderly and confused and much like a flight, the Pallantines hanging on their flanks and rear and doing great <e1>damage</e1> from early <e2>dawn</e2> till evening [SEP]",0
6327,[CLS] These Hebrew histories tell the story of a people's upward <e1>growth</e1> from <e2>savagery</e2> [SEP],0
6328,[CLS] A major government researcher once complained that his bosses used his scientific findings the way a <e1>drunk</e1> uses a <e2>lamppost</e2>: for support rather than illumination [SEP],3
6329,[CLS] Eventually the <e1>company</e1> manufactured the <e2>machines</e2> [SEP],15
6330,"[CLS] <e1>Progress</e1> comes from constructive <e2>competition</e2>, and churches and religions can benefit greatly from it [SEP]",7
6331,"[CLS] The concrete <e1>sidewalk</e1> radiated <e2>heat</e2> like a furnace, and there was no relief in the shade of a large crepe myrtle tree as they walked under it [SEP]",8
6332,"[CLS] In Cicero's speech for Milo, the <e1>orator</e1> makes a valid <e2>argument</e2> [SEP]",15
6333,"[CLS] In a preliminary investigation, Cheddar <e1>cheese</e1> was made with a lactococcal <e2>starter</e2> overproducing different peptidases [SEP]",0
6334,[CLS] The <e1>fire</e1> started with an <e2>explosion</e2> in the cargo hold and spread across the ship within 10 minutes [SEP],7
6335,"[CLS] Until last year, Afghanistan was an <e1>opium</e1> <e2>exporter</e2>, not a major heroin producer [SEP]",0
6336,"[CLS] A <e1>car battery</e1> powered a <e2>laptop computer</e2> connected to a small, portable satellite antenna [SEP]",4
6337,[CLS] Anti-gun <e1>forces</e1> still wield a lot of <e2>political power</e2> [SEP],3
6338,[CLS] The <e1>logs</e1> sawed smoothly and accurately using either saw <e2>design</e2> [SEP],0
6339,[CLS] Villagers live in constant <e1>terror</e1> of indiscriminate <e2>gunfire</e2> which fills the nights throughout Chechnya [SEP],7
6340,"[CLS] He used a stable form of <e1>liquid nitroglycerin</e1> carried in a <e2>bottle</e2> labeled as contact lens solution, using cotton as a stabilizer [SEP]",11
6341,"[CLS] The basement <e1>carpeting</e1> is made from recycled plastic pop <e2>bottles</e2>, and the underpad was once automobile tires [SEP]",17
6342,"[CLS] But the contents of the <e1>audit</e1> were a closely held <e2>secret</e2>, and attempts to obtain other records were denied repeatedly [SEP]",0
6343,"[CLS] The <e1>kitchen</e1> contained one other interesting item, a <e2>trap door</e2> in the ceiling [SEP]",1
6344,"[CLS] The contents of the <e1>workshop</e1> included a <e2>discussion</e2> on various documents in respect of exports, imports and documents relating to letters of credit [SEP]",1
6345,"[CLS] The <e1>tenant</e1> has farmed for this <e2>owner</e2> for several years and doesn't want to lose the ground, but also does not want to pay the large increase in rent [SEP]",0
6346,[CLS] We're always looking for <e1>feedback</e1> from <e2>readers</e2> and articles to highlight [SEP],16
6347,[CLS] There was an the <e1>outrage</e1> from the sexism <e2>crusaders</e2> [SEP],7
6348,[CLS] The <e1>hydrogen</e1> comes from <e2>water</e2> and electricity from any source can be used to electrolyze the water [SEP],17
6349,"[CLS] His highly original and topical act reaches from the top of the corporate ladder into blokes' sheds, leaving his audiences <e1>aching</e1> from <e2>laughter</e2> [SEP]",7
6350,[CLS] The pancreas is the <e1>organ</e1> of the body that produces <e2>insulin</e2> [SEP],15
6351,[CLS] NINE-year-old Chloe Clark joined a <e1>ballet</e1> <e2>company</e2> on stage last Monday [SEP],16
6352,"[CLS] The <e1>weaver</e1> sits with a <e2>loom</e2> fixing the back strap, keeps her legs against the footrest, which is adjustable for keeping the loom in tension [SEP]",3
